"locality","specimen","age_bp","age_lo","age_hi","lat","lon","mass_kg","dstl","gisp_temp","genus","species","presto_tas","presto_sd","cell_lat","cell_lon","cell_age","slice","folder","bioclim_mat","bioclim_tmax","bioclim_precip","bioclim_pseas"
"Big Goose","8",520,283,757,44.7,-107.2,601.665510161731,97,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","9",520,283,757,44.7,-107.2,679.209943523191,101,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","10",520,283,757,44.7,-107.2,547.549610969286,94,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","12",520,283,757,44.7,-107.2,635.785688431998,98.8,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","14",520,283,757,44.7,-107.2,691.386726881618,101.6,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","15",520,283,757,44.7,-107.2,406.282947200218,85.1,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","16",520,283,757,44.7,-107.2,605.394831255846,97.2,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","18",520,283,757,44.7,-107.2,521.753188954008,92.5,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","19",520,283,757,44.7,-107.2,570.582721135069,95.3,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Bone Lick","1949-62",535,298,772,38.9,-84.6,506.671335259773,91.6,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","1972-62",535,298,772,38.9,-84.6,513.337978418139,92,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","1978-62",535,298,772,38.9,-84.6,367.484833152193,82.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","1985-62",535,298,772,38.9,-84.6,681.22939694069,101.1,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","1993-62",535,298,772,38.9,-84.6,429.632578912844,86.7,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","3505-66",535,298,772,38.9,-84.6,533.688262012802,93.2,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","3547-66",535,298,772,38.9,-84.6,812.127599719764,107.2,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","3567-66",535,298,772,38.9,-84.6,423.713499743484,86.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","3589-66",535,298,772,38.9,-84.6,531.972223901457,93.1,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","3609-66",535,298,772,38.9,-84.6,791.84414074659,106.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","3641-66",535,298,772,38.9,-84.6,482.185655975511,90.1,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4001-65",535,298,772,38.9,-84.6,475.792117840399,89.7,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4133-65",535,298,772,38.9,-84.6,453.860121092712,88.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4289-65",535,298,772,38.9,-84.6,474.202613195061,89.6,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4308-65",535,298,772,38.9,-84.6,503.359768418416,91.4,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4346-65",535,298,772,38.9,-84.6,471.034232082664,89.4,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4349-65",535,298,772,38.9,-84.6,551.052049924916,94.2,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4352-65",535,298,772,38.9,-84.6,518.376156173424,92.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4468-63",535,298,772,38.9,-84.6,572.380774608016,95.4,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4524-65",535,298,772,38.9,-84.6,559.873421415986,94.7,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4550-63",535,298,772,38.9,-84.6,478.98177508639,89.9,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4550-63",535,298,772,38.9,-84.6,614.785484681738,97.7,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4565-63",535,298,772,38.9,-84.6,533.688262012802,93.2,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4565-63",535,298,772,38.9,-84.6,577.797591597449,95.7,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","4575-65",535,298,772,38.9,-84.6,626.181838575417,98.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","511-62",535,298,772,38.9,-84.6,549.298969428165,94.1,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","537-62",535,298,772,38.9,-84.6,554.569392853661,94.4,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Big Bone Lick","569-62",535,298,772,38.9,-84.6,769.706275618688,105.3,-31.8,"Bison","bison",-0.198810562491417,0.126338044060468,37.96875,273.75,549.5,1,"01_00",25,34,39,13
"Burnet County","CHR1",545,308,782,30.9,-98,601.665510161731,97,-31.8,"Bison","bison",-0.190635517239571,0.141834046244062,29.53125,262.5,549.5,1,"01_00",30,37,24,27
"Rourke","6256B",2105,1945,2265,44.7,-106.3,565.211161911127,95,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6301B",2105,1945,2265,44.7,-106.3,581.4277229533,95.9,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6934B",2105,1945,2265,44.7,-106.3,586.901379139561,96.2,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6935B",2105,1945,2265,44.7,-106.3,505.013742240448,91.5,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6939B",2105,1945,2265,44.7,-106.3,498.419522582007,91.1,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6939B",2105,1945,2265,44.7,-106.3,603.528250358749,97.1,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6942B",2105,1945,2265,44.7,-106.3,572.380774608016,95.4,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6944B",2105,1945,2265,44.7,-106.3,509.997394711929,91.8,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6945B",2105,1945,2265,44.7,-106.3,521.753188954008,92.5,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6946B",2105,1945,2265,44.7,-106.3,552.808856414945,94.3,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Rourke","6948B",2105,1945,2265,44.7,-106.3,693.430233128339,101.7,-29.7,"Bison","bison",-0.124695271253586,0.112369669142797,43.59375,255,2149.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B4954",2550,2417,2683,44.7,-107.2,789.611498809216,106.2,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9107",2550,2417,2683,44.7,-107.2,628.094816395184,98.4,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9310",2550,2417,2683,44.7,-107.2,730.905051302388,103.5,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9313",2550,2417,2683,44.7,-107.2,645.487236838449,99.3,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9402",2550,2417,2683,44.7,-107.2,483.792940174763,90.2,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9413",2550,2417,2683,44.7,-107.2,622.367543475355,98.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9470",2550,2417,2683,44.7,-107.2,577.797591597449,95.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9471",2550,2417,2683,44.7,-107.2,737.279187507532,103.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9475",2550,2417,2683,44.7,-107.2,743.690275123724,104.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9551",2550,2417,2683,44.7,-107.2,724.567759712307,103.2,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9749",2550,2417,2683,44.7,-107.2,765.32880968743,105.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9750",2550,2417,2683,44.7,-107.2,568.788437164877,95.2,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9792",2550,2417,2683,44.7,-107.2,887.048026706543,110.4,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9803",2550,2417,2683,44.7,-107.2,733.025664250776,103.6,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9875",2550,2417,2683,44.7,-107.2,609.1395309719,97.4,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","B9896",2550,2417,2683,44.7,-107.2,614.785484681738,97.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0056",2550,2417,2683,44.7,-107.2,675.183017615624,100.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0084",2550,2417,2683,44.7,-107.2,538.858510803722,93.5,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0098",2550,2417,2683,44.7,-107.2,526.846188648612,92.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0220",2550,2417,2683,44.7,-107.2,423.713499743484,86.3,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0233",2550,2417,2683,44.7,-107.2,618.568769391881,97.9,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0418",2550,2417,2683,44.7,-107.2,577.797591597449,95.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0488",2550,2417,2683,44.7,-107.2,618.568769391881,97.9,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0616",2550,2417,2683,44.7,-107.2,559.873421415986,94.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0617",2550,2417,2683,44.7,-107.2,586.901379139561,96.2,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0652",2550,2417,2683,44.7,-107.2,537.131401508527,93.4,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0667",2550,2417,2683,44.7,-107.2,535.407986563356,93.3,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0759",2550,2417,2683,44.7,-107.2,637.718166407671,98.9,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C0852",2550,2417,2683,44.7,-107.2,628.094816395184,98.4,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1108",2550,2417,2683,44.7,-107.2,579.61076263548,95.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1109",2550,2417,2683,44.7,-107.2,703.708183201992,102.2,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1414",2550,2417,2683,44.7,-107.2,596.100294217073,96.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1415",2550,2417,2683,44.7,-107.2,493.511707126586,90.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1431",2550,2417,2683,44.7,-107.2,544.062044343514,93.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1502",2550,2417,2683,44.7,-107.2,807.590584541295,107,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1518",2550,2417,2683,44.7,-107.2,803.07049850426,106.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1596",2550,2417,2683,44.7,-107.2,559.873421415986,94.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1646",2550,2417,2683,44.7,-107.2,566.997918742032,95.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1883",2550,2417,2683,44.7,-107.2,665.185407004403,100.3,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1897",2550,2417,2683,44.7,-107.2,597.9515360463,96.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1909",2550,2417,2683,44.7,-107.2,414.937207365361,85.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1984",2550,2417,2683,44.7,-107.2,712.003283193389,102.6,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C1987",2550,2417,2683,44.7,-107.2,714.087193921362,102.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2087",2550,2417,2683,44.7,-107.2,787.383057513945,106.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2120",2550,2417,2683,44.7,-107.2,558.101671398774,94.6,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2265",2550,2417,2683,44.7,-107.2,622.367543475355,98.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2522",2550,2417,2683,44.7,-107.2,647.4393138552,99.4,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2570",2550,2417,2683,44.7,-107.2,478.98177508639,89.9,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2609",2550,2417,2683,44.7,-107.2,577.797591597449,95.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2610",2550,2417,2683,44.7,-107.2,596.100294217073,96.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2705",2550,2417,2683,44.7,-107.2,579.61076263548,95.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2710",2550,2417,2683,44.7,-107.2,714.087193921362,102.7,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2758",2550,2417,2683,44.7,-107.2,722.46349841595,103.1,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Mavrakis-Bentzen-Roberts","C2817",2550,2417,2683,44.7,-107.2,561.648917203511,94.8,-30.7,"Bison","bison",-0.0362657867372036,0.118580276191579,43.59375,251.25,2549.5,3,"03_02",20,33,14,35
"Bonfire Shelter-Bonebed 3","42754",2750,2635,2865,29.8,-101.6,449.249839253418,88,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43741",2750,2635,2865,29.8,-101.6,505.013742240448,91.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43742",2750,2635,2865,29.8,-101.6,579.61076263548,95.8,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43742",2750,2635,2865,29.8,-101.6,577.797591597449,95.7,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43742",2750,2635,2865,29.8,-101.6,558.101671398774,94.6,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43745",2750,2635,2865,29.8,-101.6,552.808856414945,94.3,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43746",2750,2635,2865,29.8,-101.6,531.972223901457,93.1,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43747",2750,2635,2865,29.8,-101.6,574.182601539123,95.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43748",2750,2635,2865,29.8,-101.6,641.594862006629,99.1,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43751",2750,2635,2865,29.8,-101.6,655.286978220631,99.8,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43751",2750,2635,2865,29.8,-101.6,425.188139373104,86.4,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43754",2750,2635,2865,29.8,-101.6,592.409281238565,96.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43754",2750,2635,2865,29.8,-101.6,441.635598610212,87.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43754",2750,2635,2865,29.8,-101.6,386.559443971684,83.7,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43755",2750,2635,2865,29.8,-101.6,574.182601539123,95.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43755",2750,2635,2865,29.8,-101.6,565.211161911127,95,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43756",2750,2635,2865,29.8,-101.6,397.74986488017,84.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43756",2750,2635,2865,29.8,-101.6,440.123149246252,87.4,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43756",2750,2635,2865,29.8,-101.6,356.872218080351,81.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43757",2750,2635,2865,29.8,-101.6,581.4277229533,95.9,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43757",2750,2635,2865,29.8,-101.6,679.209943523191,101,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43758",2750,2635,2865,29.8,-101.6,611.017657701672,97.5,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43759",2750,2635,2865,29.8,-101.6,335.002916509372,79.8,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Bonfire Shelter-Bonebed 3","43759",2750,2635,2865,29.8,-101.6,385.175580929899,83.6,-31,"Bison","bison",0.00754466326907277,0.13218718897524,29.53125,258.75,2749.5,3,"03_02",31,37,15,27
"Lubbuck Lake TTM Station E, Strat 3","892-3E",6430,6361,6499,33.6,-101.9,496.779985995078,91,-30.9,"Bison","antiquus",-0.0621381290256977,0.139291064033818,32.34375,258.75,6449.5,7,"07_06",29,40,19,28
"Hawkens","HO243",7260,7171,7349,44.3,-104.3,521.753188954008,92.5,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO244",7260,7171,7349,44.3,-104.3,639.654556280746,99,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
"Hawkens","HO245",7260,7171,7349,44.3,-104.3,618.568769391881,97.9,-31.1,"Bison","antiquus",-0.418856054544449,0.131648640335677,43.59375,255,7249.5,8,"08_07",22,37,19,39
